mutant_id,class,method,line,mutator,F2P_transition,P2F_transition,P2P_transition,F2F_transition,exception_type_transition,exception_msg_transition,stacktrace_transition,status,num_tests_run
123,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorDeletionMutator_AOD_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
124,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorDeletionMutator_AOD_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
125,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorReplacementMutator_AOR_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
126,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorReplacementMutator_AOR_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
127,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorReplacementMutator_AOR_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
128,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorReplacementMutator_AOR_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
129,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorReplacementMutator_AOR_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
130,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorReplacementMutator_AOR_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
131,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorReplacementMutator_AOR_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
132,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.ArithmeticOperatorReplacementMutator_AOR_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
133,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000011111101100000000000000000000000000000000000000000000000001000000000000,01000000011111101100000000000000000000000000000000000000000000000001000000000000,01000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
134,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000011111101100000000000000000000000000000000000000000000000001000000000000,01000000001111000000000000000000000000000000000000000000000000000000000000000000,01000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
135,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
